52.738499 -1.30767 203.0
54.8312 -1.9636 337.0
52.09333 0.9895 74.0
54.42183 -0.81567 228.0
53.958172 -1.624168 233.0
53.4016 -1.724698 353.0
53.457298 -0.3274 133.0
52.724602 0.6266 66.0
